person,personLabel,dob,dod,citizenshipLabel,placeOfDeathLabel,mannerOfDeathLabel,causeOfDeathLabel,killerLabel
http://www.wikidata.org/entity/Q3172594,Jean Hélène,1953-08-08T00:00:00Z,2003-10-21T00:00:00Z,France,Abidjan,,,
http://www.wikidata.org/entity/Q144185,Zahra Kazemi,1949-01-01T00:00:00Z,2003-07-11T00:00:00Z,Canada,Baqiyatallah Hospital,,blunt trauma,
http://www.wikidata.org/entity/Q144185,Zahra Kazemi,1949-01-01T00:00:00Z,2003-07-11T00:00:00Z,Iran,Baqiyatallah Hospital,,blunt trauma,
http://www.wikidata.org/entity/Q144185,Zahra Kazemi,1949-01-01T00:00:00Z,2003-07-11T00:00:00Z,Canada,Baqiyatallah Hospital,,blunt trauma,
http://www.wikidata.org/entity/Q144185,Zahra Kazemi,1949-01-01T00:00:00Z,2003-07-11T00:00:00Z,Iran,Baqiyatallah Hospital,,blunt trauma,
http://www.wikidata.org/entity/Q144185,Zahra Kazemi,1949-01-01T00:00:00Z,2003-07-11T00:00:00Z,Canada,Baqiyatallah Hospital,,blunt trauma,
http://www.wikidata.org/entity/Q144185,Zahra Kazemi,1949-01-01T00:00:00Z,2003-07-11T00:00:00Z,Iran,Baqiyatallah Hospital,,blunt trauma,
http://www.wikidata.org/entity/Q521209,Yuri Shchekochikhin,1950-06-09T00:00:00Z,2003-07-03T00:00:00Z,Russia,Moscow,,poison,
http://www.wikidata.org/entity/Q521209,Yuri Shchekochikhin,1950-06-09T00:00:00Z,2003-07-03T00:00:00Z,Soviet Union,Moscow,,poison,
http://www.wikidata.org/entity/Q521209,Yuri Shchekochikhin,1950-06-09T00:00:00Z,2003-07-03T00:00:00Z,Russia,Moscow,,poison,
http://www.wikidata.org/entity/Q521209,Yuri Shchekochikhin,1950-06-09T00:00:00Z,2003-07-03T00:00:00Z,Soviet Union,Moscow,,poison,
http://www.wikidata.org/entity/Q521209,Yuri Shchekochikhin,1950-06-09T00:00:00Z,2003-07-03T00:00:00Z,Russia,Moscow,,poison,
http://www.wikidata.org/entity/Q521209,Yuri Shchekochikhin,1950-06-09T00:00:00Z,2003-07-03T00:00:00Z,Soviet Union,Moscow,,poison,
http://www.wikidata.org/entity/Q2889554,José Couso Permuy,1965-10-05T00:00:00Z,2003-04-08T00:00:00Z,Spain,Palestine Hotel,,,
http://www.wikidata.org/entity/Q2405682,Terry Lloyd,1952-11-21T00:00:00Z,2003-03-22T00:00:00Z,United Kingdom,Basra,,gunshot wound,
http://www.wikidata.org/entity/Q2405682,Terry Lloyd,1952-11-21T00:00:00Z,2003-03-22T00:00:00Z,United Kingdom,Basra,,gunshot wound,
http://www.wikidata.org/entity/Q7152590,Paul Moran,1963-05-30T00:00:00Z,2003-03-22T00:00:00Z,Australia,,,,
http://www.wikidata.org/entity/Q7152590,Paul Moran,1963-05-30T00:00:00Z,2003-03-22T00:00:00Z,Australia,,,,
http://www.wikidata.org/entity/Q3812781,Gyanendra Khadka,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z,Nepal,,,,
http://www.wikidata.org/entity/Q4416753,Jennifer Servo,1979-09-23T00:00:00Z,2002-09-16T00:00:00Z,United States,Abilene,,blunt trauma,
http://www.wikidata.org/entity/Q4416753,Jennifer Servo,1979-09-23T00:00:00Z,2002-09-16T00:00:00Z,United States,Abilene,,blunt trauma,
http://www.wikidata.org/entity/Q7803851,Tim Lopes,1950-11-18T00:00:00Z,2002-06-02T00:00:00Z,Brazil,Rio de Janeiro,,,
http://www.wikidata.org/entity/Q2791762,Krishna Sen,1956-10-19T00:00:00Z,2002-05-27T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q311697,Pim Fortuyn,1948-02-19T00:00:00Z,2002-05-06T00:00:00Z,Kingdom of the Netherlands,Hilversum,,gunshot wound,Volkert van der Graaf
http://www.wikidata.org/entity/Q357936,Daniel Pearl,1963-10-10T00:00:00Z,2002-02-01T00:00:00Z,United States,Karachi,,decapitation,
http://www.wikidata.org/entity/Q357936,Daniel Pearl,1963-10-10T00:00:00Z,2002-02-01T00:00:00Z,Israel,Karachi,,decapitation,
http://www.wikidata.org/entity/Q357936,Daniel Pearl,1963-10-10T00:00:00Z,2002-02-01T00:00:00Z,United States,Karachi,,decapitation,
http://www.wikidata.org/entity/Q357936,Daniel Pearl,1963-10-10T00:00:00Z,2002-02-01T00:00:00Z,Israel,Karachi,,decapitation,
http://www.wikidata.org/entity/Q5109036,Christa Worthington,1956-12-23T00:00:00Z,2002-01-06T00:00:00Z,United States,Barnstable,,,
http://www.wikidata.org/entity/Q21663210,Brignol Lindor,1970-11-04T00:00:00Z,2001-12-03T00:00:00Z,Haiti,,,stoning,
http://www.wikidata.org/entity/Q16015191,Lynette Lithgow,1950-01-01T00:00:00Z,2001-12-01T00:00:00Z,United Kingdom,,,,
http://www.wikidata.org/entity/Q18639787,Ulf Strömberg,1959-11-04T00:00:00Z,2001-11-26T00:00:00Z,Sweden,Taloqan,,,
http://www.wikidata.org/entity/Q3783489,Harry Burton,1968-01-23T00:00:00Z,2001-11-19T00:00:00Z,Australia,,,,
http://www.wikidata.org/entity/Q3847306,Maria Grazia Cutuli,1962-10-26T00:00:00Z,2001-11-19T00:00:00Z,Italy,Afghanistan,,,
http://www.wikidata.org/entity/Q5164520,Consuelo Araújo,1940-08-01T00:00:00Z,2001-09-30T00:00:00Z,Colombia,Valledupar,,,
http://www.wikidata.org/entity/Q6776299,Martin O'Hagan,1950-06-23T00:00:00Z,2001-09-28T00:00:00Z,United Kingdom,Lurgan,,gunshot wound,
http://www.wikidata.org/entity/Q6776299,Martin O'Hagan,1950-06-23T00:00:00Z,2001-09-28T00:00:00Z,United Kingdom,Lurgan,,gunshot wound,
http://www.wikidata.org/entity/Q430101,Giorgi Sanaia,1975-02-24T00:00:00Z,2001-07-26T00:00:00Z,,Tbilisi,,,
http://www.wikidata.org/entity/Q7139199,Parmenio Medina,1939-01-02T00:00:00Z,2001-07-07T00:00:00Z,Colombia,Costa Rica,,gunshot wound,
http://www.wikidata.org/entity/Q7139199,Parmenio Medina,1939-01-02T00:00:00Z,2001-07-07T00:00:00Z,Colombia,Heredia,,gunshot wound,
http://www.wikidata.org/entity/Q7139199,Parmenio Medina,1939-01-02T00:00:00Z,2001-07-07T00:00:00Z,Colombia,Santo Domingo Canton,,gunshot wound,
http://www.wikidata.org/entity/Q7139199,Parmenio Medina,1939-01-02T00:00:00Z,2001-07-07T00:00:00Z,Colombia,San Miguel,,gunshot wound,
http://www.wikidata.org/entity/Q2866896,Viktor Popkov,1946-06-17T00:00:00Z,2001-06-02T00:00:00Z,Russia,Krasnogorsk,,,
http://www.wikidata.org/entity/Q2866896,Viktor Popkov,1946-06-17T00:00:00Z,2001-06-02T00:00:00Z,Soviet Union,Krasnogorsk,,,
http://www.wikidata.org/entity/Q5837027,Santiago Oleaga,1947-01-01T00:00:00Z,2001-05-24T00:00:00Z,Spain,San Sebastián,,,Euskadi Ta Askatasuna
http://www.wikidata.org/entity/Q16015205,José Luis Ortega Mata,1964-01-01T00:00:00Z,2001-02-19T00:00:00Z,Mexico,Ojinaga,,,
http://www.wikidata.org/entity/Q8043991,Xhemail Mustafa,1953-08-23T00:00:00Z,2000-11-23T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q8043991,Xhemail Mustafa,1954-01-01T00:00:00Z,2000-11-23T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q968260,Carlos Cardoso,1951-08-10T00:00:00Z,2000-11-22T00:00:00Z,Mozambique,Maputo,,,
http://www.wikidata.org/entity/Q16014962,James Edwin Richards,1945-01-01T00:00:00Z,2000-10-18T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q1674004,Iskandar Khatloni,1954-10-12T00:00:00Z,2000-09-21T00:00:00Z,Tajikistan,Moscow,,,
http://www.wikidata.org/entity/Q1674004,Iskandar Khatloni,1954-10-12T00:00:00Z,2000-09-21T00:00:00Z,Soviet Union,Moscow,,,
http://www.wikidata.org/entity/Q263598,Heorhii Gongadze,1969-05-21T00:00:00Z,2000-09-17T00:00:00Z,Ukraine,Tarashcha Raion,,,Oleksiy Pukach
http://www.wikidata.org/entity/Q263598,Heorhii Gongadze,1969-05-21T00:00:00Z,2000-09-17T00:00:00Z,Soviet Union,Tarashcha Raion,,,Oleksiy Pukach
http://www.wikidata.org/entity/Q263598,Heorhii Gongadze,1969-05-21T00:00:00Z,2000-09-17T00:00:00Z,Ukraine,Tarashcha Raion,,,Oleksiy Pukach
http://www.wikidata.org/entity/Q263598,Heorhii Gongadze,1969-05-21T00:00:00Z,2000-09-17T00:00:00Z,Soviet Union,Tarashcha Raion,,,Oleksiy Pukach
http://www.wikidata.org/entity/Q1657640,Igor Domnikov,1959-05-29T00:00:00Z,2000-07-16T00:00:00Z,Russia,Moscow,,blunt trauma,
http://www.wikidata.org/entity/Q1657640,Igor Domnikov,1959-05-29T00:00:00Z,2000-07-16T00:00:00Z,Soviet Union,Moscow,,blunt trauma,
http://www.wikidata.org/entity/Q269564,Dmitry Alexandrovich Zavadsky,1972-08-28T00:00:00Z,2000-07-07T00:00:00Z,Belarus,Minsk,,,
http://www.wikidata.org/entity/Q269564,Dmitry Alexandrovich Zavadsky,1972-08-28T00:00:00Z,2000-07-07T00:00:00Z,Soviet Union,Minsk,,,
http://www.wikidata.org/entity/Q980296,Kurt Schork,1947-01-24T00:00:00Z,2000-05-24T00:00:00Z,United States,Sierra Leone,,,
http://www.wikidata.org/entity/Q980296,Kurt Schork,1947-01-24T00:00:00Z,2000-05-24T00:00:00Z,United States,Sierra Leone,,,
http://www.wikidata.org/entity/Q2885897,José Luis López de Lacalle,1938-01-01T00:00:00Z,2000-05-07T00:00:00Z,Spain,Andoain,,,Euskadi Ta Askatasuna
http://www.wikidata.org/entity/Q7121720,Pablo Pineda Gaucín,1961-01-01T00:00:00Z,2000-04-09T00:00:00Z,Mexico,,,,
http://www.wikidata.org/entity/Q577580,Jean Dominique,1930-07-30T00:00:00Z,2000-04-03T00:00:00Z,Haiti,Port-au-Prince,,,
http://www.wikidata.org/entity/Q577580,Jean Dominique,1931-01-01T00:00:00Z,2000-04-03T00:00:00Z,Haiti,Port-au-Prince,,,
http://www.wikidata.org/entity/Q1413901,William Pokhlyobkin,1923-08-20T00:00:00Z,2000-03-22T00:00:00Z,Russia,Podolsk,,,
http://www.wikidata.org/entity/Q1413901,William Pokhlyobkin,1923-08-20T00:00:00Z,2000-03-22T00:00:00Z,Soviet Union,Podolsk,,,
http://www.wikidata.org/entity/Q4679887,Adam Tepsurgayev,1976-01-01T00:00:00Z,2000-01-01T00:00:00Z,Russia,,,,
http://www.wikidata.org/entity/Q10984897,Bubby Dacer,1934-01-01T00:00:00Z,2000-01-01T00:00:00Z,Philippines,,,,
http://www.wikidata.org/entity/Q4679887,Adam Tepsurgayev,1976-01-01T00:00:00Z,2000-01-01T00:00:00Z,Russia,,,,
http://www.wikidata.org/entity/Q4696205,Ahmet Taner Kışlalı,1939-07-10T00:00:00Z,1999-10-21T00:00:00Z,Turkey,Ankara,,,
http://www.wikidata.org/entity/Q1976121,Sander Thoenes,1968-11-07T00:00:00Z,1999-09-21T00:00:00Z,Kingdom of the Netherlands,Dili,,,
http://www.wikidata.org/entity/Q3118313,Jaime Garzon Forero,1960-10-24T00:00:00Z,1999-08-13T00:00:00Z,Colombia,Bogotá,,gunshot wound,
http://www.wikidata.org/entity/Q85987856,Q85987856,2000-01-01T00:00:00Z,1999-05-16T00:00:00Z,Ukraine,Odesa,,gunshot wound,
http://www.wikidata.org/entity/Q2564307,Jill Dando,1961-11-09T00:00:00Z,1999-04-26T00:00:00Z,United Kingdom,Fulham,,gunshot wound,
http://www.wikidata.org/entity/Q2564307,Jill Dando,1961-11-09T00:00:00Z,1999-04-26T00:00:00Z,United Kingdom,Fulham,,gunshot wound,
http://www.wikidata.org/entity/Q2564307,Jill Dando,1961-11-09T00:00:00Z,1999-04-26T00:00:00Z,United Kingdom,Fulham,,gunshot wound,
http://www.wikidata.org/entity/Q1255413,Slavko Ćuruvija,1949-08-09T00:00:00Z,1999-04-11T00:00:00Z,Serbia,Belgrade,,,
http://www.wikidata.org/entity/Q7499340,Shivani Bhatnagar,1901-01-01T00:00:00Z,1999-01-23T00:00:00Z,India,East Delhi district,,,
http://www.wikidata.org/entity/Q5380945,Enver Maloku,1986-11-17T00:00:00Z,1999-01-11T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q16014480,Guzmán Quintero Torres,1965-05-10T00:00:00Z,1999-01-01T00:00:00Z,Colombia,,,,
http://www.wikidata.org/entity/Q16014203,Philip True,1948-06-18T00:00:00Z,1998-12-16T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q339733,Norbert Zongo,1949-07-31T00:00:00Z,1998-12-13T00:00:00Z,Burkina Faso,Sapouy,,,
http://www.wikidata.org/entity/Q7685139,Tara Singh Hayer,1936-11-15T00:00:00Z,1998-11-18T00:00:00Z,Canada,Surrey,,,
http://www.wikidata.org/entity/Q6737862,Majid Sharif,1950-01-01T00:00:00Z,1998-11-01T00:00:00Z,Iran,Tehran,,,
http://www.wikidata.org/entity/Q130366491,Felicia Gayle,1956-01-01T00:00:00Z,1998-08-11T00:00:00Z,,,,stabbing,
http://www.wikidata.org/entity/Q6734415,Mahmoud Saremi,1968-01-01T00:00:00Z,1998-08-08T00:00:00Z,Iran,,,,
http://www.wikidata.org/entity/Q2045307,Larisa Yudina,1945-10-22T00:00:00Z,1998-06-08T00:00:00Z,Russia,Elista,,,
http://www.wikidata.org/entity/Q2045307,Larisa Yudina,1945-10-22T00:00:00Z,1998-06-08T00:00:00Z,Soviet Union,Elista,,,
http://www.wikidata.org/entity/Q493442,Yi Han-yong,1960-04-02T00:00:00Z,1997-02-25T00:00:00Z,North Korea,,,,
http://www.wikidata.org/entity/Q493442,Yi Han-yong,1960-04-02T00:00:00Z,1997-02-25T00:00:00Z,South Korea,,,,
http://www.wikidata.org/entity/Q5331991,Ebrahim Zalzadeh,1948-01-01T00:00:00Z,1997-02-22T00:00:00Z,Iran,,,,
http://www.wikidata.org/entity/Q6292730,José Luis Cabezas,1961-11-28T00:00:00Z,1997-01-25T00:00:00Z,Argentina,,,gunshot wound,
http://www.wikidata.org/entity/Q8259765,Dai Houying,1938-01-01T00:00:00Z,1996-08-25T00:00:00Z,People's Republic of China,,,,
http://www.wikidata.org/entity/Q8259765,Dai Houying,1938-03-01T00:00:00Z,1996-08-25T00:00:00Z,People's Republic of China,,,,
http://www.wikidata.org/entity/Q29416509,Robert Tewdwr Moss,1961-12-29T00:00:00Z,1996-08-24T00:00:00Z,,Paddington,,asphyxia,
http://www.wikidata.org/entity/Q1544040,Ramzan Khadzhiev,1955-11-14T00:00:00Z,1996-08-11T00:00:00Z,Russia,,,,
http://www.wikidata.org/entity/Q237541,Veronica Guerin,1959-07-05T00:00:00Z,1996-06-26T00:00:00Z,Ireland,M7 motorway,,,
http://www.wikidata.org/entity/Q11013326,Parag Kumar Das,1961-02-24T00:00:00Z,1996-05-17T00:00:00Z,India,Guwahati,,,
http://www.wikidata.org/entity/Q7038169,Nina Yefimova,1971-01-01T00:00:00Z,1996-05-08T00:00:00Z,Russia,,,,
http://www.wikidata.org/entity/Q22696882,Sangchai Sunthornwat,1943-06-12T00:00:00Z,1996-04-11T00:00:00Z,Thailand,,,,
http://www.wikidata.org/entity/Q6957598,Nadezhda Chaikova,1963-01-23T00:00:00Z,1996-03-30T00:00:00Z,Russia,Gekhi,,,
http://www.wikidata.org/entity/Q6957598,Nadezhda Chaikova,1963-01-23T00:00:00Z,1996-03-30T00:00:00Z,Soviet Union,Gekhi,,,
http://www.wikidata.org/entity/Q6957598,Nadezhda Chaikova,1963-01-23T00:00:00Z,1996-03-30T00:00:00Z,Russia,Gekhi,,,
http://www.wikidata.org/entity/Q6957598,Nadezhda Chaikova,1963-01-23T00:00:00Z,1996-03-30T00:00:00Z,Soviet Union,Gekhi,,,
http://www.wikidata.org/entity/Q20685566,Oleg Slabynko,1962-01-01T00:00:00Z,1996-01-25T00:00:00Z,Russia,Moscow,,,
http://www.wikidata.org/entity/Q20685566,Oleg Slabynko,1963-08-08T00:00:00Z,1996-01-25T00:00:00Z,Russia,Moscow,,,
http://www.wikidata.org/entity/Q20685566,Oleg Slabynko,1962-01-01T00:00:00Z,1996-01-25T00:00:00Z,Soviet Union,Moscow,,,
http://www.wikidata.org/entity/Q20685566,Oleg Slabynko,1963-08-08T00:00:00Z,1996-01-25T00:00:00Z,Soviet Union,Moscow,,,
http://www.wikidata.org/entity/Q96979495,Marinette Révillon,1912-01-02T00:00:00Z,1996-01-12T00:00:00Z,France,Argenteuil,,torture,Q137613732
http://www.wikidata.org/entity/Q1395076,Metin Göktepe,1968-04-10T00:00:00Z,1996-01-09T00:00:00Z,Turkey,Istanbul,,,
http://www.wikidata.org/entity/Q3576986,Álvaro Gómez Hurtado,1919-05-08T00:00:00Z,1995-11-02T00:00:00Z,Colombia,Bogotá,,gunshot wound,
http://www.wikidata.org/entity/Q461980,Madalyn Murray O'Hair,1919-04-13T00:00:00Z,1995-09-29T00:00:00Z,United States,Austin,,asphyxia,
http://www.wikidata.org/entity/Q2923552,Brahim Guerroui,1951-02-05T00:00:00Z,1995-09-04T00:00:00Z,France,Algiers,,,
http://www.wikidata.org/entity/Q2923552,Brahim Guerroui,1951-02-05T00:00:00Z,1995-09-04T00:00:00Z,Algeria,Algiers,,,
http://www.wikidata.org/entity/Q319523,Vladislav Listyev,1956-05-10T00:00:00Z,1995-03-01T00:00:00Z,Russia,Moscow,,gunshot wound,
http://www.wikidata.org/entity/Q319523,Vladislav Listyev,1956-05-10T00:00:00Z,1995-03-01T00:00:00Z,Russia,Moscow,,gunshot wound,
http://www.wikidata.org/entity/Q319523,Vladislav Listyev,1956-05-10T00:00:00Z,1995-03-01T00:00:00Z,Russia,Moscow,,gunshot wound,
http://www.wikidata.org/entity/Q107370096,Q107370096,1944-12-14T00:00:00Z,1995-02-04T00:00:00Z,France,,,,
http://www.wikidata.org/entity/Q107370096,Q107370096,1944-12-14T00:00:00Z,1995-02-04T00:00:00Z,Algeria,,,,
http://www.wikidata.org/entity/Q107370096,Q107370096,1944-12-14T00:00:00Z,1995-02-04T00:00:00Z,France,,,,
http://www.wikidata.org/entity/Q107370096,Q107370096,1944-12-14T00:00:00Z,1995-02-04T00:00:00Z,Algeria,,,,
http://www.wikidata.org/entity/Q19898579,Tarsem Singh Purewal,1934-06-10T00:00:00Z,1995-01-24T00:00:00Z,India,,,,
http://www.wikidata.org/entity/Q19898579,Tarsem Singh Purewal,1934-06-10T00:00:00Z,1995-01-24T00:00:00Z,Dominion of India,,,,
http://www.wikidata.org/entity/Q3326771,Q3326771,1958-07-21T00:00:00Z,1995-01-23T00:00:00Z,Spain,San Sebastián,,,Euskadi Ta Askatasuna
http://www.wikidata.org/entity/Q249356,Onat Kutlar,1936-01-25T00:00:00Z,1995-01-11T00:00:00Z,Turkey,Istanbul,,bomb attack,
http://www.wikidata.org/entity/Q1664498,Ali-Akbar Sa'idi Sirjani,1931-12-12T00:00:00Z,1994-11-28T00:00:00Z,Iran,Tehran,,,
http://www.wikidata.org/entity/Q922290,Dmitry Kholodov,1967-06-21T00:00:00Z,1994-10-17T00:00:00Z,Russia,Moscow,,,
http://www.wikidata.org/entity/Q922290,Dmitry Kholodov,1967-06-21T00:00:00Z,1994-10-17T00:00:00Z,Soviet Union,Moscow,,,
http://www.wikidata.org/entity/Q922290,Dmitry Kholodov,1967-06-21T00:00:00Z,1994-10-17T00:00:00Z,Russia,Moscow,,,
http://www.wikidata.org/entity/Q922290,Dmitry Kholodov,1967-06-21T00:00:00Z,1994-10-17T00:00:00Z,Soviet Union,Moscow,,,
http://www.wikidata.org/entity/Q6752503,Manuel Cepeda Vargas,1930-04-13T00:00:00Z,1994-08-09T00:00:00Z,Colombia,Bogotá,,,
http://www.wikidata.org/entity/Q4759942,André Kameya,1946-01-01T00:00:00Z,1994-06-01T00:00:00Z,Rwanda,,,,
http://www.wikidata.org/entity/Q4361635,Vardges Petrosyan,1932-08-09T00:00:00Z,1994-04-15T00:00:00Z,Armenia,Yerevan,,,
http://www.wikidata.org/entity/Q4361635,Vardges Petrosyan,1932-08-09T00:00:00Z,1994-04-15T00:00:00Z,Soviet Union,Yerevan,,,
http://www.wikidata.org/entity/Q4361635,Vardges Petrosyan,1932-08-09T00:00:00Z,1994-04-15T00:00:00Z,Armenia,Yerevan,,,
http://www.wikidata.org/entity/Q4361635,Vardges Petrosyan,1932-08-09T00:00:00Z,1994-04-15T00:00:00Z,Soviet Union,Yerevan,,,
http://www.wikidata.org/entity/Q6982683,Lissy Schmidt,1959-01-01T00:00:00Z,1994-04-03T00:00:00Z,Germany,Sulaymaniyah,,,
http://www.wikidata.org/entity/Q514505,Ilaria Alpi,1961-05-24T00:00:00Z,1994-03-20T00:00:00Z,Italy,Mogadishu,,,
http://www.wikidata.org/entity/Q4169356,Sergei Dubov,1943-02-04T00:00:00Z,1994-02-01T00:00:00Z,Russia,Moscow,,,
http://www.wikidata.org/entity/Q3846227,Marco Luchetta,1952-12-22T00:00:00Z,1994-01-28T00:00:00Z,Italy,Mostar,,blast injury,
http://www.wikidata.org/entity/Q61018562,Alessandro Saša Ota,1957-07-14T00:00:00Z,1994-01-28T00:00:00Z,Italy,Mostar,,blast injury,
http://www.wikidata.org/entity/Q61018562,Alessandro Saša Ota,1957-07-14T00:00:00Z,1994-01-28T00:00:00Z,Slovenia,Mostar,,blast injury,
http://www.wikidata.org/entity/Q61021085,Dario D'Angelo,1947-07-06T00:00:00Z,1994-01-28T00:00:00Z,Italy,Mostar,,blast injury,
http://www.wikidata.org/entity/Q111084097,Mario Bonino,1956-01-01T00:00:00Z,1993-11-15T00:00:00Z,Argentina,,,,
http://www.wikidata.org/entity/Q42255708,Smaïl Yefsah,1962-10-29T00:00:00Z,1993-10-18T00:00:00Z,Algeria,Bab Ezzouar,,,
http://www.wikidata.org/entity/Q16476707,Vitas Lingys,1960-08-13T00:00:00Z,1993-10-12T00:00:00Z,Lithuania,Vilnius,,gunshot wound,
http://www.wikidata.org/entity/Q16476707,Vitas Lingys,1960-08-13T00:00:00Z,1993-10-12T00:00:00Z,Soviet Union,Vilnius,,gunshot wound,
http://www.wikidata.org/entity/Q12861542,Alexander Berulava,1945-11-11T00:00:00Z,1993-09-27T00:00:00Z,,Sukhumi,,,
http://www.wikidata.org/entity/Q5213449,Dan Eldon,1970-09-18T00:00:00Z,1993-07-12T00:00:00Z,United Kingdom,Mogadishu,,stoning,
http://www.wikidata.org/entity/Q5213449,Dan Eldon,1970-09-18T00:00:00Z,1993-07-12T00:00:00Z,Somalia,Mogadishu,,stoning,
http://www.wikidata.org/entity/Q2883876,Jorge Carpio Nicolle,1932-10-24T00:00:00Z,1993-07-03T00:00:00Z,Guatemala,Chichicastenango,,,
http://www.wikidata.org/entity/Q561721,Tahar Djaout,1954-01-11T00:00:00Z,1993-06-02T00:00:00Z,France,Algiers,,,
http://www.wikidata.org/entity/Q561721,Tahar Djaout,1954-01-11T00:00:00Z,1993-06-02T00:00:00Z,Algeria,Algiers,,,
http://www.wikidata.org/entity/Q561721,Tahar Djaout,1954-01-11T00:00:00Z,1993-06-02T00:00:00Z,France,Algiers,,,
http://www.wikidata.org/entity/Q561721,Tahar Djaout,1954-01-11T00:00:00Z,1993-06-02T00:00:00Z,Algeria,Algiers,,,
http://www.wikidata.org/entity/Q542578,Uğur Mumcu,1942-08-22T00:00:00Z,1993-01-24T00:00:00Z,Turkey,Ankara,,car bombing,
http://www.wikidata.org/entity/Q542578,Uğur Mumcu,1942-08-22T00:00:00Z,1993-01-24T00:00:00Z,Turkey,Ankara,,killing of journalist,
http://www.wikidata.org/entity/Q21526696,Namık Tarancı,1955-01-01T00:00:00Z,1992-11-20T00:00:00Z,Turkey,Diyarbakır,,,
http://www.wikidata.org/entity/Q4399373,Arkady Ruderman,1950-01-07T00:00:00Z,1992-09-22T00:00:00Z,Soviet Union,Tajikistan,,,
http://www.wikidata.org/entity/Q7943962,Alicja Solska-Jaroszewicz,1925-10-06T00:00:00Z,1992-09-01T00:00:00Z,Poland,Anin,,shot to the head,
http://www.wikidata.org/entity/Q10997259,Jarosław Ziętara,1968-09-16T00:00:00Z,1992-09-01T00:00:00Z,Poland,Poznań,,,
http://www.wikidata.org/entity/Q5235850,David Kaplan,1947-01-01T00:00:00Z,1992-08-13T00:00:00Z,United States,Sarajevo,,,
http://www.wikidata.org/entity/Q77049945,Pedro Yauri,1959-09-07T00:00:00Z,1992-06-24T00:00:00Z,Peru,Huacho,,execution by shooting,Grupo Colina
http://www.wikidata.org/entity/Q272847,Chingiz Mustafayev,1960-08-29T00:00:00Z,1992-06-15T00:00:00Z,,Naxçıvanlı,,,
http://www.wikidata.org/entity/Q272847,Chingiz Mustafayev,1960-08-29T00:00:00Z,1992-06-15T00:00:00Z,,Naxçıvanlı,,,
http://www.wikidata.org/entity/Q1391733,Farag Foda,1945-08-20T00:00:00Z,1992-06-08T00:00:00Z,Egypt,Cairo,,gunshot wound,Al-Gama'a al-Islamiyya
http://www.wikidata.org/entity/Q20609306,Q20609306,1945-04-14T00:00:00Z,1992-05-05T00:00:00Z,Tajikistan,Dushanbe,,,
http://www.wikidata.org/entity/Q20609306,Q20609306,1945-04-14T00:00:00Z,1992-05-05T00:00:00Z,Soviet Union,Dushanbe,,,
http://www.wikidata.org/entity/Q6752971,Manuel de Dios Unanue,1943-01-04T00:00:00Z,1992-03-11T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q118120128,Halit Güngen,1971-01-01T00:00:00Z,1992-02-09T00:00:00Z,Turkey,Diyarbakır,,gunshot wound,
http://www.wikidata.org/entity/Q118120128,Halit Güngen,1971-01-01T00:00:00Z,1992-02-09T00:00:00Z,Turkey,Diyarbakır,,killing of journalist,
http://www.wikidata.org/entity/Q360416,Siniša Glavašević,1960-11-04T00:00:00Z,1991-11-20T00:00:00Z,Croatia,Croatia,,,
http://www.wikidata.org/entity/Q4295623,Osman Mirzayev,1937-04-13T00:00:00Z,1991-11-20T00:00:00Z,Azerbaijan,Qarakənd,,1991 Azerbaijani Mil Mi-8 shootdown,
http://www.wikidata.org/entity/Q4308536,Ali Mustafayev,1952-04-14T00:00:00Z,1991-11-20T00:00:00Z,Azerbaijan,Nagorno-Karabakh,,1991 Azerbaijani Mil Mi-8 shootdown,
http://www.wikidata.org/entity/Q4308536,Ali Mustafayev,1952-04-14T00:00:00Z,1991-11-20T00:00:00Z,Soviet Union,Nagorno-Karabakh,,1991 Azerbaijani Mil Mi-8 shootdown,
http://www.wikidata.org/entity/Q4295623,Osman Mirzayev,1937-04-13T00:00:00Z,1991-11-20T00:00:00Z,Azerbaijan,Qarakənd,,1991 Azerbaijani Mil Mi-8 shootdown,
http://www.wikidata.org/entity/Q111083134,Melissa Alfaro,1968-07-27T00:00:00Z,1991-10-10T00:00:00Z,Peru,Lima,,,
http://www.wikidata.org/entity/Q135828688,Q135828688,1932-01-01T00:00:00Z,1991-07-15T00:00:00Z,Spain,Lugo,,strangling,
http://www.wikidata.org/entity/Q6120975,Santiago Leguizamón,1950-03-26T00:00:00Z,1991-04-26T00:00:00Z,Paraguay,Pedro Juan Caballero,,gunshot wound,
http://www.wikidata.org/entity/Q778520,Diana Turbay,1950-03-08T00:00:00Z,1991-01-25T00:00:00Z,Colombia,Medellín,,,
http://www.wikidata.org/entity/Q4071302,Salatyn Asgarova,1961-12-16T00:00:00Z,1991-01-09T00:00:00Z,Azerbaijan,Lachin,,,
